date_scraping,channel_name,channel_subscribers_number,title_video,hashtags_video,visualizations_video,date_upload_video,day_of_week_upload_video,converted_date_upload_video,likes_video,count_comments,username,comment_text,comment_text_and_emojis_used,date_comment,likes_comment,converted_date_comment,day_of_week_comment
189,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Gots Samperio,"Escorpión invita a la brincos dieras, sería algo muy chingón","['Escorpión invita a la brincos dieras, sería algo muy chingón', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
190,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Endi Barraza,"Estuvo padre esta entrevista, me gusta su trabajo e ideales de Claudia, muy amena.","['Estuvo padre esta entrevista, me gusta su trabajo e ideales de Claudia, muy amena.', []]",7 days ago,3,2023-02-04 19:11:24,Saturday
191,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Bryan Duran,Me mori de risa cuando le dijo que te bonitos ojos,"['Me mori de risa cuando le dijo que te bonitos ojos', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
192,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",pennarubra,Ni siquiera con la tremenda cromada que le dio el Escorpión logra Sheinbaum ser un más interesante XD,"['Ni siquiera con la tremenda cromada que le dio el Escorpión logra Sheinbaum ser un más interesante XD', []]",5 days ago,0,2023-02-06 19:11:24,Monday
193,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Miguel,Había visto videos a modo pero este video le gana a varios,"['Había visto videos a modo pero este video le gana a varios', []]",2 days ago,0,2023-02-09 19:11:24,Thursday
194,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Jose Martinez,Es legal no hubo nadie más apretada que Luisito comunica jajaja ,"['Es legal no hubo nadie más apretada que Luisito comunica jajaja ', ['😂']]",9 days ago,96,2023-02-02 19:11:24,Thursday
195,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Donovan Reyes,"Si eres u o de los candidatos a la presidencia, yo voto por ti mi estimado scorpion jajajaja saludos","['Si eres u o de los candidatos a la presidencia, yo voto por ti mi estimado scorpion jajajaja saludos', []]",6 days ago,1,2023-02-05 19:11:24,Sunday
196,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Hola Beto,"Qué no se pierda la tradición, de decir que Luisito fue la invitada más apretada","['Qué no se pierda la tradición, de decir que Luisito fue la invitada más apretada', []]",6 days ago,215,2023-02-05 19:11:24,Sunday
197,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Miguel Silva,Usen este comentario para decirle al escorpion que una de las partes favoritas es cuando interactua con la gente,"['Usen este comentario para decirle al escorpion que una de las partes favoritas es cuando interactua con la gente', []]",7 days ago,49,2023-02-04 19:11:24,Saturday
198,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Pepe pastrana,"Se ve que se complicó la entrevista debido a las respuestas, pero ojalá para la siguiente puedas meter más peluche en el estuche “wasa” y ver otra cara de los candidatos","['Se ve que se complicó la entrevista debido a las respuestas, pero ojalá para la siguiente puedas meter más peluche en el estuche “wasa” y ver otra cara de los candidatos', []]",2 days ago,0,2023-02-09 19:11:24,Thursday
199,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Lalo Rivera,"Que no se pierda la bonita tradición, de decir que luisito comunica fue la invitada  más apretada ","['Que no se pierda la bonita tradición, de decir que luisito comunica fue la invitada  más apretada ', ['💅']]",9 days ago,713,2023-02-02 19:11:24,Thursday
200,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Paty A.,Ojalá qué más políticos se animen a subirse a tu taxi y platiquen Qué están haciendo por El Progreso de México,"['Ojalá qué más políticos se animen a subirse a tu taxi y platiquen Qué están haciendo por El Progreso de México', []]",4 days ago,11,2023-02-07 19:11:24,Tuesday
201,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Miguel Silva,Usen este comentario para decirle al escorpion que una de las partes favoritas es cuando interactua con la gente,"['Usen este comentario para decirle al escorpion que una de las partes favoritas es cuando interactua con la gente', []]",7 days ago,0,2023-02-04 19:11:24,Saturday
202,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",GERARDO s,"""El dios del internet"" vendió caro su amor, ahora será el ""aventurero de internet"".","['""El dios del internet"" vendió caro su amor, ahora será el ""aventurero de internet"".', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
203,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Zaahira BP, No pues.......si duele. No lo esperaba...tenia fe. ,"[' No pues.......si duele. No lo esperaba...tenia fe. ', ['😔', '☹']]",19 hours ago,0,2023-02-11 00:11:24,Saturday
204,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Emanuel Mex,YA SUBE EL DE IBAI PORFAVOR,"['YA SUBE EL DE IBAI PORFAVOR', []]",4 days ago,2,2023-02-07 19:11:24,Tuesday
205,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Alejandro Gomez,Mañana Escorpión Dorado le dará de comer a todos los noticieros,"['Mañana Escorpión Dorado le dará de comer a todos los noticieros', []]",9 days ago,369,2023-02-02 19:11:24,Thursday
206,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Victor Nigrum,"Mierda santa!!! Lo hiciste y espero que lo vuelvas a hacer. Felicidades caún!!!
Sobre todo que no vas a hacer las idioteces estilo Derbez con Fox ","['Mierda santa!!! Lo hiciste y espero que lo vuelvas a hacer. Felicidades caún!!!\nSobre todo que no vas a hacer las idioteces estilo Derbez con Fox ', ['😂', '🤣']]",5 hours ago,0,2023-02-11 14:11:24,Saturday
207,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Yazmin Peralta,Yo escuche muchas criticas negativas aserca de este video y asta hoy tuve tiempo de mirarlo ... En mi opinión creo q fuiste lo más neutral ante el tema y lo q me gusto fue el Final q mencionas q harás más videos con los demás candidatos y no tomaras partido de ninguna parte ... Eso lo aplaudo y q cada quien vote x quien guste y q gane el mejor.,"['Yo escuche muchas criticas negativas aserca de este video y asta hoy tuve tiempo de mirarlo ... En mi opinión creo q fuiste lo más neutral ante el tema y lo q me gusto fue el Final q mencionas q harás más videos con los demás candidatos y no tomaras partido de ninguna parte ... Eso lo aplaudo y q cada quien vote x quien guste y q gane el mejor.', []]",1 day ago,0,2023-02-10 19:11:24,Friday
208,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",GABAS_JP,AHORA QUE INVITES A LYLY TELLEZ  LA ECHAS A LA CAJUELA.  JAJAJAJA,"['AHORA QUE INVITES A LYLY TELLEZ  LA ECHAS A LA CAJUELA.  JAJAJAJA', []]",4 days ago,1,2023-02-07 19:11:24,Tuesday
209,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",EL AVICII,Y yo aquí esperando a que suba el vídeo con ibai,"['Y yo aquí esperando a que suba el vídeo con ibai', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
210,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Rolando Hernandez,Min. 20:47 Caaaalmateee escorpión ,"['Min. 20:47 Caaaalmateee escorpión ', ['🤣']]",3 days ago,0,2023-02-08 19:11:24,Wednesday
211,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Omar Medina,"El policía: ahí viene la jefa de gobierno, actúa normal","['El policía: ahí viene la jefa de gobierno, actúa normal', ['🤣', '🤣', '🤣']]",7 days ago,82,2023-02-04 19:11:24,Saturday
212,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Maximilano Ortiz,Jajajajaja pinché pedote que se le salio a Claudia en el 14:05,"['Jajajajaja pinché pedote que se le salio a Claudia en el 14:05', []]",7 days ago,1,2023-02-04 19:11:24,Saturday
213,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Luis Alberto Uribe Montoya,"Escorpión, muy buena rola la que le pusiste a Claudia, ¡está buena!","['Escorpión, muy buena rola la que le pusiste a Claudia, ¡está buena!', []]",5 days ago,1,2023-02-06 19:11:24,Monday
214,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Alan Eduardo González García,Que padrisimo esta tu spot politico !,"['Que padrisimo esta tu spot politico !', []]",4 days ago,1,2023-02-07 19:11:24,Tuesday
215,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Kik,"Grande escorpión, alch sí hubiera sido pagado no hubieras estado tan frustrado al inicio por lo del metro y que sólo contestara que metió a la guardia nacional jajaja","['Grande escorpión, alch sí hubiera sido pagado no hubieras estado tan frustrado al inicio por lo del metro y que sólo contestara que metió a la guardia nacional jajaja', []]",1 day ago,0,2023-02-10 19:11:24,Friday
216,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Rodrigo Samano,,"['', ['👍', '👍', '👍', '👍', '👍', '👍', '👍', '👍', '👍']]",4 days ago,0,2023-02-07 19:11:24,Tuesday
217,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Luis Alvarez,"Hace 4 años viendo a Meade y el Bronco, conociendo su verdadera historia de unas entrevistas de verdad, nada que ver con lo que quiere la gente "" que los acabes en la entrevista y no los bajes de corruptos "" haz esto con cada presidenciable, estaría genial a Marcelo Ebrad","['Hace 4 años viendo a Meade y el Bronco, conociendo su verdadera historia de unas entrevistas de verdad, nada que ver con lo que quiere la gente "" que los acabes en la entrevista y no los bajes de corruptos "" haz esto con cada presidenciable, estaría genial a Marcelo Ebrad', []]",9 days ago (edited),53,2023-02-02 19:11:24,Thursday
218,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Big Vic,Detras de cámaras todos dicen le voy a decir sus verdades a los gobernantes y cuando los tienen enfrente lo más importante que les preguntan es: te vas a casar?,"['Detras de cámaras todos dicen le voy a decir sus verdades a los gobernantes y cuando los tienen enfrente lo más importante que les preguntan es: te vas a casar?', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
219,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Carlos gamer,Por favor tienes que subir Jim Carrey aunque lo tengas que poner sustitulos,"['Por favor tienes que subir Jim Carrey aunque lo tengas que poner sustitulos', []]",2 days ago,0,2023-02-09 19:11:24,Thursday
220,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Miguel Ch,"Afortunado sea este individuo enmascarado, al estar tan cerca de una Diosa tan Hermosa como Claudia Sheinbaum yo la Amo.","['Afortunado sea este individuo enmascarado, al estar tan cerca de una Diosa tan Hermosa como Claudia Sheinbaum yo la Amo.', []]",7 days ago,3,2023-02-04 19:11:24,Saturday
221,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Koaplay,Yo solo estoy esperando la de ibai ojalá que no sea en tres meses,"['Yo solo estoy esperando la de ibai ojalá que no sea en tres meses', []]",4 days ago,1,2023-02-07 19:11:24,Tuesday
222,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",gonzalo elizalde,"Lo más inteligente fue tener grabado con todos los posibles candidatos, por que tiene toda la finta de que fue una entrevista a modo.","['Lo más inteligente fue tener grabado con todos los posibles candidatos, por que tiene toda la finta de que fue una entrevista a modo.', []]",6 days ago,0,2023-02-05 19:11:24,Sunday
223,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",adrian urbina,Chales estuvo buena la cromada que le diste escorpión,"['Chales estuvo buena la cromada que le diste escorpión', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
224,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",El Ger YT,También podría ser que cuando estén políticos al volante la gente le comenté al político sobre la CDMX (preguntas sobre el punto de vista de la ciudad) es una sugerencia,"['También podría ser que cuando estén políticos al volante la gente le comenté al político sobre la CDMX (preguntas sobre el punto de vista de la ciudad) es una sugerencia', []]",9 days ago,121,2023-02-02 19:11:24,Thursday
225,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",ana rodriguez,Te felicito por este gran logro el que nada teme se subirá contigo,"['Te felicito por este gran logro el que nada teme se subirá contigo', []]",6 days ago,2,2023-02-05 19:11:24,Sunday
226,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Pato Corona,Queremos debate de “Corcholatas” SHEINBAUM-EBRARD-LOPEZ HNDZ- NOROÑA.,"['Queremos debate de “Corcholatas” SHEINBAUM-EBRARD-LOPEZ HNDZ- NOROÑA.', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
227,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Aldair Torres,"Si subiste a la sheinbaum, sube a Marcelo Ebrard y Adán augusto Lopez….","['Si subiste a la sheinbaum, sube a Marcelo Ebrard y Adán augusto Lopez….', []]",4 days ago,1,2023-02-07 19:11:24,Tuesday
228,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",jair cortes,"Es más le hacemos la invitación al escorpión dorado., Martes 14 de febrero a partir de las 6 de la mañana vamos a estar en el edificio de los arcos allá en el Zócalo.","['Es más le hacemos la invitación al escorpión dorado., Martes 14 de febrero a partir de las 6 de la mañana vamos a estar en el edificio de los arcos allá en el Zócalo.', []]",7 days ago,0,2023-02-04 19:11:24,Saturday
229,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Jorge Rico Diaz,A caray!!!... eres tu Lord Molecula al volante!!!...,"['A caray!!!... eres tu Lord Molecula al volante!!!...', []]",3 days ago,0,2023-02-08 19:11:24,Wednesday
230,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Leo Reyes MX,"Ahora, todos los precandidatos van a querer subirse al volante con el Escorpión, ojalá y les digas en su cara cuando se sordeaban en las invitaciones que les hiciste !!! Hahaha","['Ahora, todos los precandidatos van a querer subirse al volante con el Escorpión, ojalá y les digas en su cara cuando se sordeaban en las invitaciones que les hiciste !!! Hahaha', []]",9 days ago,76,2023-02-02 19:11:24,Thursday
231,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Rafael Márquez,Muy buen video y personaje querido Escorpión. Saludos y muchas felicidades por tus entrevistas,"['Muy buen video y personaje querido Escorpión. Saludos y muchas felicidades por tus entrevistas', []]",7 days ago,4,2023-02-04 19:11:24,Saturday
232,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Eduardo carrillo,Hubieras llevado a lord molécula  para que pudieras manejar agustín,"['Hubieras llevado a lord molécula  para que pudieras manejar agustín', []]",7 days ago,0,2023-02-04 19:11:24,Saturday
233,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Leñera 57 Norteño Banda,Con dinero baila… el escorpión ,"['Con dinero baila… el escorpión ', ['😊', '❤']]",4 days ago,42,2023-02-07 19:11:24,Tuesday
234,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Alexis Max,Nunca había escuchado la canción pero sabe quién la escribió ,"['Nunca había escuchado la canción pero sabe quién la escribió ', ['😅']]",5 days ago,0,2023-02-06 19:11:24,Monday
235,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Irving Ramirez,"Nada más le faltó decir, ""estuve analizando las propuestas de varios políticos y me gustaron mucho las de Claudia Sheinbaum""","['Nada más le faltó decir, ""estuve analizando las propuestas de varios políticos y me gustaron mucho las de Claudia Sheinbaum""', []]",2 days ago,0,2023-02-09 19:11:24,Thursday
236,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Manuel Kndelas,"Así me pasó con mi actual novia, nos dejamos de ver 26 años y nos contactamos por facebook hace un año y ahorita estamos juntos ","['Así me pasó con mi actual novia, nos dejamos de ver 26 años y nos contactamos por facebook hace un año y ahorita estamos juntos ', ['😊', '😊', '😊', '🙈']]",9 days ago,162,2023-02-02 19:11:24,Thursday
237,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Judá Ch,"Lindísima, Claudia un saludo!!!","['Lindísima, Claudia un saludo!!!', []]",7 days ago,3,2023-02-04 19:11:24,Saturday
238,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",fabrizio prada andra,"Super, Claudia es la mejor y nada de maquillaje","['Super, Claudia es la mejor y nada de maquillaje', []]",7 days ago,4,2023-02-04 19:11:24,Saturday
239,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Oscar Diaz de Leon,Aguante Claudia!,"['Aguante Claudia!', []]",4 days ago,1,2023-02-07 19:11:24,Tuesday
240,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Hector Espinoza,14:06 la cara cuando te piden la hora,"['14:06 la cara cuando te piden la hora', []]",4 days ago,0,2023-02-07 19:11:24,Tuesday
241,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Carlos MF,19:08 Para nada se nota qué hay guion ,"['19:08 Para nada se nota qué hay guion ', ['😂', '😂', '😂']]",3 days ago,0,2023-02-08 19:11:24,Wednesday
242,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Huesitos Luna,Me llego la notificación y en cortinas a ver el show jajaj eres un loquillo escorpión   jajaja soy tu fans mamon huevos  ,"['Me llego la notificación y en cortinas a ver el show jajaj eres un loquillo escorpión   jajaja soy tu fans mamon huevos  ', ['🦂', '🥚']]",9 days ago,41,2023-02-02 19:11:24,Thursday
243,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Diego Oswaldo Guevara Ferreira,Gracias escorpión! Luisito comunica ya tiene competencia en cuanto a la mas ganchita entrevista que has tenido,"['Gracias escorpión! Luisito comunica ya tiene competencia en cuanto a la mas ganchita entrevista que has tenido', []]",7 days ago,23,2023-02-04 19:11:24,Saturday
244,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Free Live,"Ahora sí te mamaste, con tu entrevistas más vendida !","['Ahora sí te mamaste, con tu entrevistas más vendida !', []]",5 days ago,1,2023-02-06 19:11:24,Monday
245,2023-02-11 05:00:34,PelucheEn ElEstuche,9.26M subscribers,CLAUDIA SHEINBAUM #alVolante Edición “los presidenciables” capítulo 1 sin censura!,,1.4M views,9 days ago,Thursday,2023-02-02 19:11:24,57K,"8,504",Popislove Reyes,"No diría que se cayó un ídolo por qué no es ídolo, es un personaje muy irreverente y divertido pero pues uno entiende que de algo hay que vivir...","['No diría que se cayó un ídolo por qué no es ídolo, es un personaje muy irreverente y divertido pero pues uno entiende que de algo hay que vivir...', []]",2 days ago,0,2023-02-09 19:11:24,Thursday
